lat,lon,rooftop_area_sq_m,SEI_norm,GHI_mean_2024,predicted_GHI_kWh,annual_H_kWh_m2,ada_solar_kWh_yr,ada_solar_kWh_mo
7.30401973314737,125.37507492198714,99.17486779525365,0.0010841561132048,4.962704098360656,4.9627040983604545,1811.3869959015658,26903.495300884217,2241.9579417403515
7.143391062929784,125.52114091399906,9.247500791019997,0.0003509962103446,4.962704098360656,4.9627040983604545,1811.3869959015658,2508.6002089738736,209.05001741448947
7.087688545942354,125.5700486243876,96.71986403236902,0.0026301328512259,4.962704098360656,4.9627040983604545,1811.3869959015658,26237.51828809126,2186.4598573409385
7.355301133694104,125.28094893781665,249.42221879174605,0.0071418283483881,4.962704098360656,4.9627040983604545,1811.3869959015658,67661.59250197661,5638.466041831384
7.427623178389755,125.26320024908088,55.932824863015,0.0014700644217395,4.962704098360656,4.9627040983604545,1811.3869959015658,15173.082902151556,1264.4235751792964
7.017952166465433,125.500593915596,29.83661440321417,0.0005066807028588,4.962704098360656,4.9627040983604545,1811.3869959015658,8093.877342477115,674.4897785397596
7.067477841865201,125.51310664852925,250.77656820024515,0.0066555503500911,4.962704098360656,4.9627040983604545,1811.3869959015658,68028.99135772839,5669.082613144033
7.3280515747573185,125.48854376914365,27.19856689615005,0.0009235187443353,4.962704098360656,4.9627040983604545,1811.3869959015658,7378.245446134869,614.8537871779057
7.295703096054449,125.44107969773415,279.7033194755795,0.0058243401224804,4.962704098360656,4.9627040983604545,1811.3869959015658,75876.04711193882,6323.003925994902
7.345696185996057,125.4536299633577,17.16978604081975,0.000295279406675,4.962704098360656,4.9627040983604545,1811.3869959015658,4657.704802995349,388.14206691627913
7.228131080043108,125.53310491037732,35.34011868076304,0.000962601562874,4.962704098360656,4.9627040983604545,1811.3869959015658,9586.831200253959,798.9026000211633
7.539774504811261,125.37760556962483,33.25289080778804,0.0014168150427459,4.962704098360656,4.9627040983604545,1811.3869959015658,9020.62197284781,751.7184977373175
7.131944950216678,125.58330434781224,5.924958476815679,0.0001659648589405,4.962704098360656,4.9627040983604545,1811.3869959015658,1607.2831361674218,133.94026134728514
7.160464974433,125.39225946578432,264.3660497686353,0.0025022341352607,4.962704098360656,4.9627040983604545,1811.3869959015658,71715.45509238572,5976.287924365476
7.240665287470926,125.66656107814092,100.10690123150484,0.0015478384313979,4.962704098360656,4.9627040983604545,1811.3869959015658,27156.331102230764,2263.0275918525635
7.430202080291199,125.40143320697162,47.25630284521576,0.0012193981869662,4.962704098360656,4.9627040983604545,1811.3869959015658,12819.373998643927,1068.2811665536606
7.564311538052472,125.48280890127864,49.21903618738563,0.0012963188523197,4.962704098360656,4.9627040983604545,1811.3869959015658,13351.811181791687,1112.650931815974
7.5087030246235695,125.27441470998188,90.52395806752692,0.0023143487312529,4.962704098360656,4.9627040983604545,1811.3869959015658,24556.734328247883,2046.3945273539903
7.035408108076139,125.52313426373952,474.0423479626912,0.0121998180157816,4.962704098360656,4.9627040983604545,1811.3869959015658,128595.03989623411,10716.253324686177
7.401887127059568,125.49972204860444,71.17008894187332,0.001930109274642,4.962704098360656,4.9627040983604545,1811.3869959015658,19306.546063304522,1608.87883860871
7.148070285726822,125.61345568652858,105.94625261414882,0.0028646542643952,4.962704098360656,4.9627040983604545,1811.3869959015658,28740.39131804577,2395.0326098371474
7.243530012611508,125.43751286054598,71.93833602386663,0.0019421247707062,4.962704098360656,4.9627040983604545,1811.3869959015658,19514.95099713307,1626.245916427756
7.028046195545021,125.59230259449863,37.88885158645212,0.0003988096968782,4.962704098360656,4.9627040983604545,1811.3869959015658,10278.234428468766,856.5195357057305
7.499844578871445,125.35375526817984,33.13042749147996,0.0007245703421331,4.962704098360656,4.9627040983604545,1811.3869959015658,8987.400942882567,748.9500785735472
7.37852070314425,125.53685609708006,30.162130070891493,0.0006481797387362,4.962704098360656,4.9627040983604545,1811.3869959015658,8182.181057222679,681.8484214352233
7.460785959016997,125.28618573458242,19.4334819024352,0.0005681319626913,4.962704098360656,4.9627040983604545,1811.3869959015658,5271.785086937173,439.3154239114311
6.9797004289828,125.53234030630716,116.1393062001772,0.0031400618116711,5.225479234972678,5.225479234972666,1907.2999207650232,33173.71042951222,2764.475869126018
7.476839701069846,125.50819526942028,113.95948195478324,0.0028997983082715,4.962704098360656,4.9627040983604545,1811.3869959015658,30914.16661720461,2576.1805514337175
7.507972348643994,125.33200260529966,33.13042749147996,0.0007245703421331,4.962704098360656,4.9627040983604545,1811.3869959015658,8987.400942882567,748.9500785735472
7.476503244193131,125.24504067585416,193.4900829528409,0.0038615980465994,4.962704098360656,4.9627040983604545,1811.3869959015658,52488.69651368048,4374.058042806707
7.283945110092818,125.27750579641182,14.843842824896804,0.0002098633401871,4.962704098360656,4.9627040983604545,1811.3869959015658,4026.7384728067914,335.56153940056595
7.057033623045751,125.62579661816046,28.87257427236211,0.0007454798737007,4.962704098360656,4.9627040983604545,1811.3869959015658,7832.358978935789,652.6965815779824
7.081606421717034,125.56991813878273,369.8706723552682,0.0087234019381869,4.962704098360656,4.9627040983604545,1811.3869959015658,100336.0439681985,8361.336997349876
7.417352645850188,125.34744864695304,61.883350739004975,0.0020621178338721,4.962704098360656,4.9627040983604545,1811.3869959015658,16787.30179148743,1398.9418159572858
7.068670830928869,125.55790754852214,126.30492006497109,0.0038035138174181,4.962704098360656,4.9627040983604545,1811.3869959015658,34263.15455707753,2855.2628797564607
7.050484034885418,125.49212282051172,235.22836045004945,0.0062734542000786,4.962704098360656,4.9627040983604545,1811.3869959015658,63811.17747560512,5317.598122967093
7.15195714300223,125.67130769838516,18.481089699560027,0.0008501515061624,4.962704098360656,4.9627040983604545,1811.3869959015658,5013.426495448562,417.7855412873801
7.410773167122727,125.49481054394262,32.23858957048224,0.0006979323140463,4.962704098360656,4.9627040983604545,1811.3869959015658,8745.469112267503,728.7890926889586
7.567205061205977,125.52896587941522,29.13389815178956,0.0008564000771139,4.962704098360656,4.9627040983604545,1811.3869959015658,7903.249174390343,658.604097865862
7.28642765775714,125.28878379581924,113.22458378726964,0.003123580275177,4.962704098360656,4.9627040983604545,1811.3869959015658,30714.808354008852,2559.567362834071
7.264222262222856,125.4113679634818,85.81653866366993,0.0022675442146096,4.962704098360656,4.9627040983604545,1811.3869959015658,23279.73705437787,1939.9780878648226
7.154141026740756,125.350957799138,83.14857290360563,0.0020556775935319,4.962704098360656,4.9627040983604545,1811.3869959015658,22555.989134320193,1879.6657611933495
7.353097618050505,125.42281550824929,138.65091737836983,0.0045984032874226,4.962704098360656,4.9627040983604545,1811.3869959015658,37612.29419386007,3134.357849488339
7.22371559299091,125.52196174782368,114.38179783042648,0.0020409053468365,4.962704098360656,4.9627040983604545,1811.3869959015658,31028.729645403575,2585.727470450298
7.097577774174477,125.41364546036148,240.9347397559156,0.0015006516822903,4.962704098360656,4.9627040983604545,1811.3869959015658,65359.16591514987,5446.597159595823
7.16215449844937,125.49974518867197,82.7839150379568,0.0020021268936852,4.962704098360656,4.9627040983604545,1811.3869959015658,22457.06718571556,1871.4222654762968
7.227995799803603,125.23488648306304,106.04546056913962,0.002039017135176,4.962704098360656,4.9627040983604545,1811.3869959015658,28767.303789019923,2397.2753157516604
7.102751285377424,125.44498726889168,184.30344568659157,0.0036208686570195,4.962704098360656,4.9627040983604545,1811.3869959015658,49996.60695492542,4166.383912910452
7.323726243901739,125.4921442986244,27.19856689615005,0.0009235187443353,4.962704098360656,4.9627040983604545,1811.3869959015658,7378.245446134869,614.8537871779057
7.161617448462715,125.53050055974684,15.910348329974829,0.0003258640306476,4.962704098360656,4.9627040983604545,1811.3869959015658,4316.052958241447,359.67107985345393
7.36285757922336,125.42450130181194,5.783671059339411,0.0001794729287605,4.962704098360656,4.9627040983604545,1811.3869959015658,1568.955629848036,130.74630248733635
7.28927706329041,125.39056422317996,34.408133958172385,0.0009392982805123,4.962704098360656,4.9627040983604545,1811.3869959015658,9334.008613623664,777.8340511353053
7.475792960866739,125.46711729368984,47.729270101667936,0.0014109178888554,4.962704098360656,4.9627040983604545,1811.3869959015658,12947.677394900556,1078.9731162417131
7.500160135676268,125.36840340644218,33.13042749147996,0.0007245703421331,4.962704098360656,4.9627040983604545,1811.3869959015658,8987.400942882567,748.9500785735472
7.031468409177618,125.4545836196097,113.77998589030638,0.002546527831853,4.962704098360656,4.9627040983604545,1811.3869959015658,30865.474124494158,2572.1228437078466
7.06858417558367,125.37784166933665,70.78290446989605,0.0020375098083508,4.962704098360656,4.9627040983604545,1811.3869959015658,19201.51324749154,1600.1261039576284
7.438651131071318,125.36813611350112,29.23537282632732,0.0007817217003207,4.962704098360656,4.9627040983604545,1811.3869959015658,7930.776545893591,660.8980454911326
7.198024973438531,125.62839458782162,48.78056883937823,0.0016014066801188,4.962704098360656,4.9627040983604545,1811.3869959015658,13232.866690118031,1102.7388908431692
7.34650619580672,125.29126521506043,249.42221879174605,0.0071418283483881,4.962704098360656,4.9627040983604545,1811.3869959015658,67661.59250197661,5638.466041831384
7.193255587722464,125.27498734500692,62.81283180978914,0.0023455164936149,4.962704098360656,4.9627040983604545,1811.3869959015658,17039.445204188796,1419.953767015733
7.158205414748823,125.5878954589454,66.3826275035796,0.0017783631973303,4.962704098360656,4.9627040983604545,1811.3869959015658,18007.835521292956,1500.6529601077464
7.414430600138477,125.54739790797618,39.94176298420214,0.0017165916803689,4.962704098360656,4.9627040983604545,1811.3869959015658,10835.13451182983,902.9278759858192
7.372520895075606,125.40360190782056,42.317058526643365,0.0007774889896392,4.962704098360656,4.9627040983604545,1811.3869959015658,11479.488811310299,956.6240676091916
7.062579976350712,125.46942571031502,203.3138424156374,0.0044940995149602,4.962704098360656,4.9627040983604545,1811.3869959015658,55153.62032371264,4596.135026976053
7.499459837164073,125.29716143201009,29.36996497306046,0.0004189269292334,4.962704098360656,4.9627040983604545,1811.3869959015658,7967.287803913581,663.9406503261317
7.247383012913898,125.28550182798772,64.82318636987311,0.0015914358677041,4.962704098360656,4.9627040983604545,1811.3869959015658,17584.80075305618,1465.4000627546818
7.008208457882808,125.40587091669232,68.71238958119316,0.0018804723778673,4.962704098360656,4.9627040983604545,1811.3869959015658,18639.837806757605,1553.3198172298005
7.054084498223392,125.44268242402237,21.99058139605218,0.0005882363914689,4.962704098360656,4.9627040983604545,1811.3869959015658,5965.457947207023,497.1214956005852
7.274634327442655,125.35766445576124,82.42956922106345,0.0022343776589036,4.962704098360656,4.9627040983604545,1811.3869959015658,22360.94262077679,1863.4118850647326
7.276643123659972,125.49885261244631,110.67250632068831,0.0030404520791606,4.962704098360656,4.9627040983604545,1811.3869959015658,30022.49783566855,2501.8748196390457
7.391563212485131,125.52892554240212,33.89135085041833,0.0014423476064274,4.962704098360656,4.9627040983604545,1811.3869959015658,9193.819146068829,766.1515955057357
6.993956057423089,125.5834822188986,93.6977182187686,0.0019219662750258,5.225479234972678,5.225479234972666,1907.2999207650232,26763.557264049836,2230.2964386708195
7.306678251365253,125.3934183612738,24.03133956686564,0.0006565996898134,4.962704098360656,4.9627040983604545,1811.3869959015658,6519.061184390755,543.2550986992296
7.504769917769046,125.37991664168496,33.25289080778804,0.0014168150427459,4.962704098360656,4.9627040983604545,1811.3869959015658,9020.62197284781,751.7184977373175
7.455498114659658,125.44903503329247,80.03761123929056,0.0022120419582505,4.962704098360656,4.9627040983604545,1811.3869959015658,21712.06824611774,1809.3390205098115
7.177452133540763,125.62538569437896,125.48992495921314,0.0032229347146827,4.962704098360656,4.9627040983604545,1811.3869959015658,34042.06813180223,2836.8390109835195
7.30140596908323,125.4568259104724,234.74075833159804,0.0107055742816911,4.962704098360656,4.9627040983604545,1811.3869959015658,63678.90403179735,5306.575335983112
7.215103151078965,125.26794062369508,155.3519522616279,0.005726412235288,4.962704098360656,4.9627040983604545,1811.3869959015658,42142.839315727535,3511.903276310628
7.17632500085852,125.30272468295256,18.31102992925771,0.0004926973647248,4.962704098360656,4.9627040983604545,1811.3869959015658,4967.293817554366,413.94115146286384
7.24735814358061,125.66240436180362,100.10690123150484,0.0015478384313979,4.962704098360656,4.9627040983604545,1811.3869959015658,27156.331102230764,2263.0275918525635
7.344971087543998,125.3650866588172,22.72403240107562,0.0005707372689927,4.962704098360656,4.9627040983604545,1811.3869959015658,6164.423633834551,513.7019694862125
